Senzor_ID,Tip_Senzora,Vrednost,Status_Baterije,Datum_Očitavanja,Lokacija
SNZ-111,Vlažnost,45.353414749104815,60.01330180361219,2026-02-27 00:00:00,Industrijska zona
SNZ-126,Pritisak,6.699826744105554,36.91980268886318,2026-03-14 00:00:00,Park
SNZ-135,TEMP,29.86878280815919,3.5712310969489125,2026-05-08 00:00:00,Industrijska zona
SNZ-122,Temperatura,44.84875438050461,87.25025862291314,2026-03-05 00:00:00,Industrijska zona
SNZ-140,Temperatura,31.717349919657934,14.756667987429338,2026-05-11 00:00:00,Tunel
SNZ-104,Pritisak,,25.342219063219375,2026-02-13 00:00:00,Industrijska zona
SNZ-112,Temperatura,16.045109347077016,87.82141510373182,2026-05-26 00:00:00,Industrijska zona
SNZ-137,Vlažnost,27.703639630342764,73.63888717391805,2026-02-19 00:00:00,Industrijska zona
SNZ-141,Temperatura,29.742354865227803,65.20967079160769,2026-05-29 00:00:00,Centar
SNZ-131,Vlažnost,6.4749915225739265,38.452882794871556,2026-02-16 00:00:00,Industrijska zona
SNZ-137,Vlažnost,12.282998869865176,49.387877449274555,2026-03-17 00:00:00,Most
SNZ-138,Vlažnost,42.98604529727576,38.80714770033232,2026-03-01 00:00:00,Most
SNZ-118,Pritisak,48.0465903260732,21.816438150527915,2026-04-25 00:00:00,Park
SNZ-139,Temperatura,2.964262791240106,95.59859666598678,2026-04-29 00:00:00,Industrijska zona
SNZ-121,Vlažnost,16.433263395809867,74.33194762817745,2026-04-27 00:00:00,Most
SNZ-106,Temperatura,11.203329040889606,15.78633987100294,2026-02-21 00:00:00,Tunel
SNZ-121,Vlažnost,-4.701766841057278,45.449922778111784,2026-02-02 00:00:00,Most
SNZ-143,Temperatura,11.956575786317485,-99.0,2026-02-14 00:00:00,Most
SNZ-124,CO2,13.100360877001263,96.84251908551141,2026-01-13 00:00:00,Industrijska zona
SNZ-145,Vlažnost,15.671754472612394,41.45166048520539,2026-02-02 00:00:00,Most
SNZ-139,Vlažnost,3.3889603321248103,65.76981519598999,2026-05-24 00:00:00,Most
SNZ-142,Vlažnost,45.25840052039034,4.299789269425602,2026-15-05,Centar
SNZ-142,Temperatura,,40.592027346430136,2026-15-05,Centar
SNZ-112,Pritisak,2.2570255604104865,94.65208902052741,2026-02-04 00:00:00,Centar
SNZ-133,CO2,12.271143681456852,8.422999418491372,2026-05-31 00:00:00,Park
SNZ-132,Temperatura,9.456882338557957,62.782378618166504,2026-04-06 00:00:00,Most
SNZ-131,Vlažnost,25.51696133302332,60.1973193346808,2026-05-02 00:00:00,Tunel
SNZ-122,Vlažnost,24.533287948604347,4.685336156762232,2026-02-14 00:00:00,Park
SNZ-135,Pritisak,24.379165789750065,12.165758725978703,2026-04-06 00:00:00,Park
SNZ-103,CO2,17.197784293472722,82.71009519052267,2026-01-23 00:00:00,Most
SNZ-101,Vlažnost,6.207683745172961,7.252397299140368,2026-05-27 00:00:00,Tunel
SNZ-116,Pritisak,21.257836707961367,17.60352340256891,2026-02-15 00:00:00,Centar
SNZ-125,Vlažnost,36.04554492742359,38.89978710953444,2026-05-02 00:00:00,Tunel
SNZ-102,CO2,34.90972313709496,1.0591819968842953,2026-02-17 00:00:00,Industrijska zona
SNZ-104,Vlažnost,37.14922821359753,57.47616824787447,2026-01-23 00:00:00,Park
SNZ-104,CO2,-3.2614921322873904,48.914135496038334,2026-02-06 00:00:00,Most
SNZ-145,Temperatura,25.77571542880782,44.108314129014104,2026-05-20 00:00:00,Tunel
SNZ-119,Pritisak,36.13697371518444,51.939363906073844,2026-04-30 00:00:00,Centar
SNZ-103,Pritisak,30.59929516654293,33.15120148550649,2026-04-20 00:00:00,Industrijska zona
SNZ-112,Pritisak,27.6640731751135,81.99683355968291,2026-04-15 00:00:00,Park
SNZ-144,Temperatura,32.20478266338322,27.016466907800705,2026-04-23 00:00:00,Centar
SNZ-111,Temperatura,22.860578026600862,67.07729526008235,2026-03-09 00:00:00,Industrijska zona
SNZ-139,CO2,4.066186660905352,65.80698162821275,2026-04-23 00:00:00,Tunel
SNZ-147,Vlažnost,20.689892862374137,15.292909393251875,2026-01-15 00:00:00,Industrijska zona
SNZ-129,Vlažnost,52.6870857486204,29.41147627959573,2026-01-14 00:00:00,Most
SNZ-112,Pritisak,-4.558917959852025,82.31930545326124,2026-04-14 00:00:00,Park
SNZ-138,CO2,40.06996025543958,58.2794164632613,2026-04-30 00:00:00,Tunel
SNZ-101,Pritisak,14.495958156617467,55.096411206745024,2026-02-09 00:00:00,Most
SNZ-100,Pritisak,10.786520460611081,47.728842973656896,2026-05-20 00:00:00,Industrijska zona
SNZ-105,Vlažnost,12.800256494362515,24.984162089529406,2026-03-08 00:00:00,Park
SNZ-135,Vlažnost,,15.448814759481976,2026-05-04 00:00:00,Most
SNZ-104,Pritisak,27.130700300080832,26.030181252119768,2026-03-24 00:00:00,Park
SNZ-120,Vlažnost,31.945591379653496,77.78382941225952,2026-04-08 00:00:00,Centar
SNZ-148,Vlažnost,,27.035911005714297,2026-04-26 00:00:00,Industrijska zona
SNZ-110,Pritisak,16.382239376622316,10.75474343611813,2026-04-03 00:00:00,Park
SNZ-140,Temperatura,31.256887446141395,36.59301040990823,2026-04-07 00:00:00,Industrijska zona
SNZ-106,Temperatura,35.716704673098576,14.579283274672328,2026-03-28 00:00:00,Park
SNZ-120,Pritisak,23.372828515152563,35.23276125314154,2026-05-19 00:00:00,Tunel
SNZ-127,Pritisak,27.56324310173108,18.015207380122643,2026-03-31 00:00:00,Most
SNZ-127,Pritisak,19.586719960117357,30.255420077247162,2026-02-27 00:00:00,Most
SNZ-119,Vlažnost,27.520587710341687,44.14175009587014,2026-03-13 00:00:00,Tunel
SNZ-138,Temperatura,23.40232975752188,88.31436570033799,2026-01-04 00:00:00,Tunel
SNZ-102,Temperatura,14.17931066397472,88.13989991472097,2026-02-14 00:00:00,Park
SNZ-139,Vlažnost,19.3864049814579,72.09202384058044,2026-01-20 00:00:00,Tunel
SNZ-128,CO2,46.71565836761721,76.73016803807717,2026-01-15 00:00:00,Most
SNZ-131,Vlažnost,6.798579186545215,28.760178355561127,2026-05-10 00:00:00,Most
SNZ-101,Pritisak,-3.8442917589779704,80.29201136731439,2026-04-15 00:00:00,Park
SNZ-109,Temperatura,-2.377121181197637,37.40032754097962,2026-03-06 00:00:00,Park
SNZ-115,CO2,42.69303051571532,57.16292941381589,2026-05-10 00:00:00,Centar
SNZ-143,Vlažnost,39.773081109682124,5.834166697299825,2026-05-24 00:00:00,Tunel
SNZ-131,CO2,25.440738941598518,23.736786790025334,2026-03-04 00:00:00,Park
SNZ-147,CO2,17.888674064833985,89.73241015725398,2026-04-16 00:00:00,Park
SNZ-136,Pritisak,18.49302295877803,40.32161326398068,2026-05-28 00:00:00,Tunel
SNZ-131,CO2,29.18176801988794,51.52590426576376,2026-01-18 00:00:00,Tunel
SNZ-123,Pritisak,44.76760706117,92.73912991132494,2026-05-01 00:00:00,Park
SNZ-111,CO2,38.5522650176492,81.43782004918151,2026-01-13 00:00:00,Most
SNZ-104,Pritisak,21.646617821684824,42.25736350797544,2026-05-25 00:00:00,Industrijska zona
SNZ-115,Pritisak,40.82896364075714,34.049280608652346,2026-02-17 00:00:00,Industrijska zona
SNZ-105,Vlažnost,-0.3450992286796719,72.27063558037851,2026-03-17 00:00:00,Park
SNZ-141,CO2,24.02559454816743,32.702482012173995,2026-04-03 00:00:00,Centar
SNZ-115,CO2,0.7513873491604528,20.115631674183344,2026-05-25 00:00:00,Tunel
SNZ-142,Vlažnost,,85.13477341910932,2026-03-31 00:00:00,Centar
SNZ-144,Pritisak,24.37077760573639,-99.0,2026-04-15 00:00:00,Most
SNZ-126,Temperatura,18.19453691811168,47.35875427083589,2026-03-14 00:00:00,Tunel
SNZ-109,Pritisak,32.61396680040984,36.2718211331154,2026-03-13 00:00:00,Tunel
SNZ-136,Pritisak,36.53077200253968,50.794115944384814,2026-04-30 00:00:00,Industrijska zona
SNZ-144,CO2,9.253112357758972,82.19929819810461,2026-01-23 00:00:00,Tunel
SNZ-146,Vlažnost,41.42793557584693,10.123880394205075,2026-01-24 00:00:00,Most
SNZ-130,Vlažnost,36.159672884703284,-99.0,2026-05-04 00:00:00,Industrijska zona
SNZ-104,CO2,20.93671420266918,12.832480964318393,2026-03-28 00:00:00,Centar
SNZ-137,TEMP,68.18532489577386,2.292845492695783,2026-01-14 00:00:00,Tunel
SNZ-119,Vlažnost,11.653598931831448,92.8550634587932,2026-04-28 00:00:00,Most
SNZ-145,CO2,42.94402928226608,31.681026988414484,2026-03-08 00:00:00,Tunel
SNZ-122,Temperatura,29.05655101742947,46.5703865671949,2026-05-13 00:00:00,Park
SNZ-124,Temperatura,39.12772179013827,50.39183735054641,2026-05-02 00:00:00,Most
SNZ-127,Vlažnost,54.0817844558627,51.34212641457479,2026-04-29 00:00:00,Industrijska zona
SNZ-133,Vlažnost,47.49571219404482,59.14537606597996,2026-01-12 00:00:00,Most
SNZ-128,Pritisak,22.249428948484567,24.409570581354444,2026-01-27 00:00:00,Park
SNZ-121,Vlažnost,16.689675136290923,67.79630043574338,2026-04-03 00:00:00,Tunel
SNZ-132,Pritisak,9.488006746387063,22.475848581990178,2026-02-23 00:00:00,Tunel
SNZ-129,CO2,32.91887957241602,60.07749145034279,2026-02-04 00:00:00,Tunel
SNZ-104,CO2,15.546728516549265,32.198591122304045,2026-05-18 00:00:00,Centar
SNZ-137,Vlažnost,35.98213944001368,24.898791571570445,2026-02-24 00:00:00,Industrijska zona
SNZ-140,Temperatura,36.21667792979348,36.848119164097305,2026-01-26 00:00:00,Industrijska zona
SNZ-142,Temperatura,27.810186608418853,81.36404322767316,2026-01-07 00:00:00,Park
SNZ-121,Temperatura,20.73065862695939,70.43975478131121,2026-02-18 00:00:00,Industrijska zona
SNZ-108,Temperatura,40.552502114181394,64.67684007342824,2026-01-12 00:00:00,Tunel
SNZ-135,Temperatura,34.32038640938622,36.28996662161595,2026-03-25 00:00:00,Park
SNZ-117,Vlažnost,15.208822921721323,24.870275877333636,2026-04-17 00:00:00,Most
SNZ-123,Temperatura,21.34694568541068,64.81716105389589,2026-01-08 00:00:00,Centar
SNZ-146,Pritisak,0.7540766093301556,26.26959001583038,2026-02-13 00:00:00,Tunel
SNZ-133,Vlažnost,5.523390186971689,61.31802254068058,2026-04-24 00:00:00,Most
SNZ-131,CO2,7.3300684988778855,11.232962923999533,2026-04-15 00:00:00,Industrijska zona
SNZ-122,CO2,,62.84411867140508,2026-05-16 00:00:00,Park
SNZ-100,CO2,21.833578623291707,65.13207449887075,2026-04-21 00:00:00,Industrijska zona
SNZ-145,Temperatura,27.263793060704167,4.847718961190384,2026-04-25 00:00:00,Industrijska zona
SNZ-113,Vlažnost,29.991942135317505,51.266554202286464,2026-04-04 00:00:00,Park
SNZ-110,Vlažnost,23.88223901316321,29.61012097551268,2026-03-01 00:00:00,Industrijska zona
SNZ-142,Temperatura,28.057467929466736,67.85145766902494,2026-03-28 00:00:00,Industrijska zona
SNZ-119,Vlažnost,22.05146221915601,65.18883885687552,2026-04-03 00:00:00,Tunel
SNZ-116,CO2,33.019205777639016,61.483003114247246,2026-04-09 00:00:00,Tunel
SNZ-102,Vlažnost,24.972481942163625,89.86992553635052,2026-02-01 00:00:00,Centar
SNZ-128,CO2,,89.90641345669943,2026-04-07 00:00:00,Tunel
SNZ-105,CO2,28.498942675286962,33.9938197577569,2026-01-09 00:00:00,Centar
SNZ-145,Vlažnost,-1.2097195976154183,-99.0,2026-02-14 00:00:00,Industrijska zona
SNZ-114,CO2,22.12489623976325,81.5838146313581,2026-01-25 00:00:00,Most
SNZ-143,Pritisak,53.51427251395095,19.532038694370524,2026-05-06 00:00:00,Park
SNZ-102,Pritisak,37.90822898442507,1.1127049350663776,2026-04-27 00:00:00,Tunel
SNZ-115,Pritisak,30.28077197770868,75.21943795063324,2026-05-25 00:00:00,Park
SNZ-147,CO2,19.559533678032857,42.83746371554731,2026-02-22 00:00:00,Most
SNZ-142,Vlažnost,60.929685711093,79.15029520714232,2026-01-05 00:00:00,Park
SNZ-145,Pritisak,21.45690401141707,38.17614350225378,2026-04-04 00:00:00,Centar
SNZ-108,Vlažnost,10.505656198205568,62.15437159402576,2026-05-30 00:00:00,Most
SNZ-125,CO2,39.17907145872807,81.87468839151656,2026-03-21 00:00:00,Most
SNZ-133,Vlažnost,17.70102971687474,-99.0,2026-04-11 00:00:00,Most
SNZ-126,Pritisak,-0.36949877482524585,88.8103020583594,2026-03-28 00:00:00,Centar
SNZ-124,Temperatura,23.836893838778373,68.10792990315394,2026-03-01 00:00:00,Most
SNZ-147,CO2,30.42968145426303,12.809695018964362,2026-03-30 00:00:00,Tunel
SNZ-133,Pritisak,6.216860929002507,67.01071597327187,2026-03-15 00:00:00,Park
SNZ-108,Pritisak,36.32460049772716,56.348133719947036,2026-01-22 00:00:00,Most
SNZ-128,Vlažnost,23.22890862252404,45.00246281018939,2026-02-18 00:00:00,Industrijska zona
SNZ-128,Vlažnost,13.177958357323007,68.19404859645269,2026-01-03 00:00:00,Most
SNZ-127,Temperatura,21.587937517153193,4.7849036059045,2026-04-04 00:00:00,Park
SNZ-102,Vlažnost,,12.121371119518287,2026-05-13 00:00:00,Park
SNZ-108,Temperatura,8.146636276476265,63.77663802336466,2026-01-03 00:00:00,Industrijska zona
SNZ-127,CO2,53.67816872233915,77.81636362889446,2026-01-02 00:00:00,Most
SNZ-131,CO2,2.614295193621473,17.919840018028243,2026-04-15 00:00:00,Industrijska zona
SNZ-120,Temperatura,19.413968812670014,20.82358521861827,2026-02-01 00:00:00,Park
SNZ-118,Vlažnost,9.218719922889315,93.18476472608549,2026-01-19 00:00:00,Industrijska zona
SNZ-134,CO2,21.220394495783648,98.82472919620626,2026-15-05,Centar
SNZ-149,Pritisak,20.502387791850683,18.238052037841655,2026-05-05 00:00:00,Most
SNZ-120,CO2,31.13508353051187,43.97717261469938,2026-06-01 00:00:00,Park
SNZ-111,Temperatura,38.03420260828821,92.77708407678797,2026-04-22 00:00:00,Industrijska zona
SNZ-101,Pritisak,8.620311419779597,35.564779960705785,2026-05-03 00:00:00,Centar
SNZ-115,Pritisak,28.450029850167628,0.02881829422538562,2026-05-04 00:00:00,Industrijska zona
SNZ-147,Pritisak,24.895518414971974,24.6402346852176,2026-05-30 00:00:00,Most
SNZ-135,Temperatura,15.011239843732332,51.586717727647994,2026-01-09 00:00:00,Tunel
SNZ-129,Pritisak,32.70338332678155,57.41727299720606,2026-04-14 00:00:00,Most
SNZ-103,CO2,15.13740043477728,35.00485830420173,2026-03-01 00:00:00,Park
SNZ-131,CO2,35.03698445771696,26.949348127298745,2026-03-18 00:00:00,Park
SNZ-106,Pritisak,5.934916673743125,86.15763624360079,2026-02-10 00:00:00,Industrijska zona
SNZ-126,Vlažnost,16.686398092363753,95.56303999020608,2026-02-08 00:00:00,Park
SNZ-128,CO2,44.823424775668656,92.08784558712688,2026-02-24 00:00:00,Park
SNZ-143,Temperatura,39.35278989210222,0.021261059965982376,2026-01-18 00:00:00,Park
SNZ-133,Temperatura,40.764920294135194,6.72305942942979,2026-03-24 00:00:00,Tunel
SNZ-135,Temperatura,27.930859883592785,50.361675917560824,2026-05-20 00:00:00,Industrijska zona
SNZ-110,Vlažnost,13.812843008128233,29.54830587560956,2026-01-31 00:00:00,Most
SNZ-120,CO2,47.487813497172915,96.49699097593061,2026-05-04 00:00:00,Tunel
SNZ-105,Pritisak,27.670138980103918,27.34187697982462,2026-05-29 00:00:00,Park
SNZ-139,Pritisak,29.53983690127309,87.64433969846209,2026-04-01 00:00:00,Tunel
SNZ-130,CO2,13.931731042999928,45.50469496580612,2026-05-03 00:00:00,Park
SNZ-145,Temperatura,22.91966290797898,75.58454597797518,2026-04-21 00:00:00,Industrijska zona
SNZ-111,Vlažnost,4.237788167990232,77.5947162671274,2026-02-22 00:00:00,Most
SNZ-126,Pritisak,,77.22198495878084,2026-05-10 00:00:00,Centar
SNZ-134,Temperatura,34.84234494237827,99.45401134442344,2026-03-13 00:00:00,Most
SNZ-144,CO2,13.993042531861391,73.99631626351577,2026-05-21 00:00:00,Industrijska zona
SNZ-129,Vlažnost,47.40480052847242,61.45653944944035,2026-02-14 00:00:00,Most
SNZ-123,Vlažnost,24.977425817286694,12.13693427857756,2026-02-20 00:00:00,Most
SNZ-109,Pritisak,24.657058214071604,31.140485248056528,2026-03-24 00:00:00,Most
SNZ-148,Temperatura,39.04790338852115,2.5251138510932303,2026-01-25 00:00:00,Park
SNZ-144,CO2,15.00842367372568,35.80130078333605,2026-01-25 00:00:00,Centar
SNZ-105,Vlažnost,27.37297618625799,88.08498105457628,2026-04-06 00:00:00,Tunel
SNZ-105,Temperatura,19.58410822328303,35.97621978508852,2026-01-29 00:00:00,Most
SNZ-120,Pritisak,11.49710393300967,55.8356471059107,2026-01-15 00:00:00,Industrijska zona
SNZ-143,Temperatura,28.01135545940825,71.33648736718,2026-04-19 00:00:00,Tunel
SNZ-136,Vlažnost,32.36100512702857,71.34251915714866,2026-03-22 00:00:00,Industrijska zona
SNZ-119,Vlažnost,11.2019642588914,54.32300019595589,2026-01-27 00:00:00,Centar
SNZ-145,CO2,-3.4448495731476854,73.02013648723992,2026-02-08 00:00:00,Most
SNZ-120,Vlažnost,39.5198095748966,35.460246592290886,2026-02-25 00:00:00,Park
SNZ-105,Vlažnost,15.622905844005025,68.50250765257219,2026-03-09 00:00:00,Industrijska zona
SNZ-143,Vlažnost,21.840657078692857,29.500834921969776,2026-04-18 00:00:00,Most
SNZ-131,CO2,6.634853937530124,6.3949368465191725,2026-04-13 00:00:00,Tunel
SNZ-132,Vlažnost,28.39088650492975,49.876937164317305,2026-03-08 00:00:00,Centar
SNZ-113,TEMP,21.94547058331101,68.94619346265252,2026-04-21 00:00:00,Most
SNZ-135,Pritisak,21.98815117038907,37.28765990589451,2026-01-21 00:00:00,Industrijska zona
SNZ-142,CO2,5.767712257986954,1.246267130731915,2026-05-31 00:00:00,Centar
SNZ-114,Temperatura,36.8005725437752,56.932934761212664,2026-01-01 00:00:00,Centar
SNZ-123,Vlažnost,13.609364701344928,26.435198178403795,2026-05-24 00:00:00,Most
SNZ-124,Vlažnost,6.31143902348607,90.79373622826958,2026-01-09 00:00:00,Park
SNZ-126,CO2,27.07654555200983,41.31887245300982,2026-05-16 00:00:00,Centar
SNZ-120,Pritisak,29.37731785008682,86.6138145669569,2026-02-11 00:00:00,Tunel
SNZ-109,Temperatura,61.628020666368016,36.5249294166776,2026-01-27 00:00:00,Centar
SNZ-140,Vlažnost,32.18568413514802,54.30151891785828,2026-15-05,Tunel
SNZ-140,Pritisak,27.55670719545407,11.81862420752685,2026-02-17 00:00:00,Centar
SNZ-143,Pritisak,44.00351274920192,42.643085367784764,2026-02-11 00:00:00,Industrijska zona
SNZ-107,Pritisak,32.893729184039145,82.31577755217117,2026-01-16 00:00:00,Industrijska zona
SNZ-123,Temperatura,,13.954464027895586,2026-05-12 00:00:00,Park
SNZ-139,Pritisak,29.35042055904123,48.5533228028544,2026-02-18 00:00:00,Tunel
SNZ-108,Temperatura,33.48660407704836,53.22341199785997,2026-05-18 00:00:00,Centar
SNZ-128,CO2,3.192128227289828,13.441961992094043,2026-03-08 00:00:00,Industrijska zona
SNZ-144,Pritisak,34.88179813606436,26.289153589578127,2026-01-03 00:00:00,Centar
SNZ-100,Pritisak,24.88790298798999,81.31301044229699,2026-02-04 00:00:00,Industrijska zona
SNZ-120,Pritisak,27.560715845030998,75.21855051585985,2026-03-13 00:00:00,Industrijska zona
SNZ-148,Vlažnost,-3.875441788400021,16.065980656444157,2026-03-14 00:00:00,Industrijska zona
SNZ-113,Pritisak,20.79889724123806,66.34480157184493,2026-03-31 00:00:00,Centar
SNZ-113,Pritisak,15.863616344343187,88.79403690445677,2026-03-02 00:00:00,Industrijska zona
SNZ-122,CO2,41.898960826747455,86.20862744571855,2026-05-13 00:00:00,Centar
SNZ-125,Pritisak,26.68840547075786,1.3098316361553008,2026-05-08 00:00:00,Tunel
SNZ-123,CO2,41.15887909450454,71.73035911784777,2026-01-02 00:00:00,Park
SNZ-133,Temperatura,18.590142451369317,45.145934592836824,2026-03-16 00:00:00,Park
SNZ-143,Vlažnost,22.874412051212165,13.393100338701093,2026-15-05,Tunel
SNZ-134,Temperatura,16.365861398743395,11.634130910261531,2026-04-06 00:00:00,Park
SNZ-112,Vlažnost,35.88314717694077,55.04272375433644,2026-01-23 00:00:00,Centar
SNZ-140,Temperatura,30.033347315466337,83.33249977287439,2026-04-02 00:00:00,Tunel
SNZ-117,Pritisak,19.927877481086462,49.8437210752022,2026-05-11 00:00:00,Park
SNZ-134,Temperatura,25.166476982369247,94.0771407578711,2026-04-04 00:00:00,Most
SNZ-147,CO2,29.044598966449104,51.49566296301994,2026-02-03 00:00:00,Industrijska zona
SNZ-138,Pritisak,16.372319908897506,88.76482917043582,2026-03-06 00:00:00,Centar
SNZ-101,CO2,17.682756292807277,54.02520030362269,2026-04-14 00:00:00,Industrijska zona
SNZ-102,Temperatura,20.75944006485805,17.008816210006128,2026-05-04 00:00:00,Centar
SNZ-104,Temperatura,26.54951106368156,96.92106542127861,2026-15-05,Most
SNZ-117,Vlažnost,5.922987841893217,43.49509587298556,2026-03-19 00:00:00,Centar
SNZ-143,Vlažnost,18.10430949724267,37.91082133883839,2026-04-30 00:00:00,Industrijska zona
SNZ-111,Temperatura,43.308650514021835,44.676188135049685,2026-05-06 00:00:00,Park
SNZ-145,Vlažnost,36.35112416561677,63.175103999444694,2026-05-06 00:00:00,Most
SNZ-139,Pritisak,,46.160643327592595,2026-01-20 00:00:00,Centar
SNZ-123,Vlažnost,18.335492288031162,14.250248040764546,2026-03-11 00:00:00,Industrijska zona
SNZ-129,Vlažnost,32.4879539938945,63.970271517109886,2026-02-15 00:00:00,Centar
SNZ-138,CO2,4.136219507372289,63.34057352829541,2026-02-17 00:00:00,Park
SNZ-145,Temperatura,41.91775697633147,71.33684133382722,2026-03-07 00:00:00,Tunel
SNZ-131,Vlažnost,19.874495965910285,53.434062208362896,2026-01-18 00:00:00,Tunel
SNZ-146,CO2,26.827518756007667,54.99323655121889,2026-02-26 00:00:00,Centar
SNZ-110,CO2,8.531775925218149,71.40215946571969,2026-05-07 00:00:00,Tunel
SNZ-125,Pritisak,-5.572651488719881,3.982380915634265,2026-02-06 00:00:00,Centar
SNZ-132,CO2,15.557693995513727,28.47363447715753,2026-03-14 00:00:00,Industrijska zona
SNZ-144,Vlažnost,8.877880334646605,51.40509450796803,2026-02-23 00:00:00,Tunel
SNZ-104,Pritisak,13.352940470834103,48.64504475371621,2026-04-09 00:00:00,Park
SNZ-142,Pritisak,21.32004025961298,85.16616388430613,2026-04-13 00:00:00,Industrijska zona
SNZ-102,CO2,11.735188554402649,26.157075766260853,2026-02-18 00:00:00,Most
SNZ-114,Vlažnost,28.09104462330208,34.65682019326235,2026-05-18 00:00:00,Centar
SNZ-118,Pritisak,23.546869943314206,76.21693191338761,2026-03-26 00:00:00,Industrijska zona
SNZ-131,Temperatura,27.66763691381878,70.17164014674283,2026-05-31 00:00:00,Most
SNZ-126,Temperatura,47.191905950568994,95.22344482678109,2026-01-22 00:00:00,Industrijska zona
SNZ-120,Pritisak,32.18222383857227,16.70901402008671,2026-02-10 00:00:00,Most
SNZ-107,CO2,29.91348529814107,94.08829716186622,2026-03-14 00:00:00,Centar
SNZ-104,Vlažnost,55.60297491661795,3.950164900026565,2026-04-25 00:00:00,Tunel
SNZ-124,Temperatura,0.5679697875974519,99.50105462610303,2026-01-09 00:00:00,Centar
SNZ-113,Temperatura,35.848497282412346,1.064009300384039,2026-05-03 00:00:00,Most
SNZ-149,Pritisak,-6.007831207163008,53.995499209846166,2026-02-13 00:00:00,Park
SNZ-111,CO2,,80.03522893085598,2026-15-05,Park
SNZ-137,Pritisak,38.07857705076782,63.087990656452085,2026-01-02 00:00:00,Park
SNZ-135,Temperatura,17.00255703589144,64.22317201907187,2026-03-29 00:00:00,Tunel
SNZ-125,Pritisak,7.511955225989755,86.21205459311318,2026-01-16 00:00:00,Park
SNZ-130,Temperatura,45.49552469019928,60.83376575596616,2026-02-14 00:00:00,Park
SNZ-102,CO2,30.294221937877314,39.18006791715766,2026-04-15 00:00:00,Most
SNZ-126,Temperatura,22.3166019037713,66.47620908211896,2026-04-07 00:00:00,Most
SNZ-139,Temperatura,20.035974270842438,1.6473989748412743,2026-05-27 00:00:00,Industrijska zona
SNZ-114,CO2,16.47154171114529,2.7796602322293196,2026-02-18 00:00:00,Industrijska zona
SNZ-119,CO2,34.41868813541481,84.37709372710437,2026-02-09 00:00:00,Park
SNZ-121,Temperatura,45.848315006595556,14.648804220623536,2026-02-10 00:00:00,Most
SNZ-112,CO2,26.20691074520541,75.47120360471997,2026-03-08 00:00:00,Most
SNZ-108,Pritisak,13.89471952864285,92.66897265373521,2026-02-08 00:00:00,Industrijska zona
SNZ-137,CO2,45.951071432166124,38.00418416211101,2026-01-27 00:00:00,Tunel
SNZ-137,Pritisak,22.04382090928503,32.832680728579234,2026-01-02 00:00:00,Tunel
SNZ-125,Pritisak,15.01441731121782,94.26179845000432,2026-05-17 00:00:00,Tunel
SNZ-129,Temperatura,48.52120112581156,15.836996073996445,2026-05-07 00:00:00,Tunel
SNZ-109,Vlažnost,13.438961224424904,41.412112040312145,2026-04-01 00:00:00,Industrijska zona
SNZ-113,Vlažnost,41.882567741764525,12.856516728899592,2026-03-29 00:00:00,Industrijska zona
SNZ-129,Vlažnost,31.986433257771253,29.267925467336386,2026-05-18 00:00:00,Park
SNZ-116,CO2,42.60967368265892,98.01020972397392,2026-04-10 00:00:00,Tunel
SNZ-109,Pritisak,14.717273013929153,75.08771475922276,2026-03-03 00:00:00,Most
SNZ-124,Temperatura,25.090048632256753,82.57190349126921,2026-05-17 00:00:00,Centar
SNZ-128,Temperatura,21.325794036057726,43.888531066815176,2026-04-19 00:00:00,Most
SNZ-124,CO2,35.57267218108197,26.30785708923813,2026-02-08 00:00:00,Tunel
SNZ-145,Temperatura,24.01884465689826,20.72190038864017,2026-02-12 00:00:00,Tunel
SNZ-116,CO2,14.441311120182094,7.299522565346961,2026-03-23 00:00:00,Tunel
SNZ-103,Pritisak,8.286494050462878,40.80188178782015,2026-01-01 00:00:00,Centar
SNZ-120,Temperatura,,5.843220873305599,2026-04-19 00:00:00,Park
SNZ-128,Pritisak,14.275968265855385,43.27082492119276,2026-05-25 00:00:00,Tunel
SNZ-115,CO2,52.874726937400936,59.314572573163446,2026-04-18 00:00:00,Tunel
SNZ-109,CO2,28.636036410078987,14.370138456780534,2026-02-18 00:00:00,Most
SNZ-148,CO2,-2.9072498538550775,27.38669740612786,2026-04-13 00:00:00,Park
SNZ-134,Vlažnost,41.84638428103045,79.57358979766836,2026-04-12 00:00:00,Centar
SNZ-104,Temperatura,37.116561986980315,-99.0,2026-03-19 00:00:00,Industrijska zona
SNZ-117,Temperatura,16.9583336166546,85.50356013180038,2026-01-19 00:00:00,Industrijska zona
SNZ-119,CO2,36.506428732567706,72.08745708304023,2026-05-11 00:00:00,Park
SNZ-147,Temperatura,31.794078265129208,10.702626993359443,2026-04-03 00:00:00,Most
SNZ-114,Vlažnost,63.00529363451292,80.29052475319733,2026-06-01 00:00:00,Tunel
SNZ-119,Pritisak,15.715941292920302,96.88206088575328,2026-04-29 00:00:00,Most
SNZ-108,Pritisak,21.965071857819503,48.72950043048856,2026-02-07 00:00:00,Industrijska zona
SNZ-140,Temperatura,-3.843444918191608,51.28455604408535,2026-01-29 00:00:00,Most
SNZ-117,Temperatura,20.184685954943603,48.22014543036445,2026-01-21 00:00:00,Most
